-32751.022037819323,146008457278.8957,128.52405358654661,-2.0657921192852174e+20,
-32247.466658585305,148288213882.50952,129.06320998999806,-2.0657891086721532e+20,
-31757.619871914947,150575272695.03564,129.58566207414344,-2.0657861016590346e+20,
-31281.139588006045,152868641716.7092,130.0921166740624,-2.065783098313122e+20,
-30817.673253719873,155167404598.4605,130.58324884302704,-2.065780097802622e+20,
-30366.861784102337,157470715012.0062,131.05970267986604,-2.065777101135372e+20,
-29928.342795633478,159777791412.20984,131.52209240305987,-2.0657741094059783e+20,
-29501.753262901104,162087912172.73172,131.97100355906343,-2.0657711196656855e+20,
-29086.73191155682,164400411074.82764,132.40699382671994,-2.0657681350919632e+20,
-28682.920884234874,166714673128.6261,132.83059454155048,-2.0657651527826466e+20,
-28289.96737134407,169030130706.1614,133.24231155351234,-2.0657621732189746e+20,
-27907.524770678065,171346259965.7493,133.64262645654708,-2.065759197562307e+20,
-27535.253565288855,173662577547.8587,134.03199786483486,-2.0657562224753934e+20,
-27172.822200184626,175978637523.38977,134.4108622066255,-2.0657532506920455e+20,
-26819.90748441133,178294028576.1432,134.77963511999405,-2.065750279819985e+20,
-26476.195077426702,180608371402.22226,135.13871230438676,-2.0657473087081988e+20,
-26141.379778664174,182921316310.10233,135.48847048276616,-2.065744338887034e+20,
-25815.16560028569,185232541006.1107,135.82926856101807,-2.0657413673140853e+20,
-25497.265966744217,187541748551.05728,136.16144828222363,-2.065738396035416e+20,
-25187.403612515216,189848665474.73474,136.48533533207103,-2.0657354238473155e+20,
-24885.310564675976,192153040035.94617,136.80124009087405,-2.065732449368171e+20,
-24590.72804947822,194454640616.62094,137.10945840325314,-2.065729472076534e+20,
-24303.40636525393,196753254239.43286,137.41027229554942,-2.0657264939137686e+20,
-24023.104611558967,199048685199.14154,137.70395089834264,-2.0657235113275304e+20,
-23749.590616169648,201340753798.634,137.9907508502097,-2.0657205260936184e+20,
-23482.6406087838,203629295181.35068,138.27091717380253,-2.065717536262679e+20,
-23222.03907382345,205914158252.43842,138.54468369893624,-2.065714543637967e+20,
-22967.5784245887,208195204681.58432,138.81227381966227,-2.0657115465757563e+20,
-22719.05882518633,210472307981.0503,139.0739008845528,-2.0657085463127012e+20,
-22476.287857765423,212745352652.95255,139.32976888658683,-2.0657055398239784e+20,
-22239.080376636506,215014233400.312,139.58007271367984,-2.0657025296829016e+20,
-22007.25816781689,217278854396.84836,139.8249987990041,-2.0656995162273812e+20,
-21780.649696997665,219539128610.89825,140.0647255580754,-2.065696497385096e+20,
-21559.089918833073,221794977179.21677,140.29942367423638,-2.065693474030578e+20,
-21342.419992494,224046328826.76608,140.52925657715025,-2.065690446162015e+20,
-21130.48703740003,226293119328.91263,140.7543808235934,-2.0656874122412e+20,
-20923.14397983297,228535291012.74744,140.97494626957948,-2.0656843768797446e+20,
-20720.249165764817,230772792294.50916,141.19109675538073,-2.065681335033297e+20,
-20521.666325790284,233005577250.33615,141.40297000716112,-2.0656782900199657e+20,
-20327.264236586063,235233605217.79837,141.61069820982246,-2.0656752410535654e+20,
-20136.916541423943,237456840425.86517,141.8144082272223,-2.0656721856294158e+20,
-19950.501637471672,239675251651.15424,142.01422167286543,-2.0656691282280045e+20,
-19767.902359443087,241888811898.47995,142.21025543770685,-2.065666067474766e+20,
-19589.005862894915,244097498103.87793,142.40262177451547,-2.065663002877133e+20,
-19413.703455424016,246301290858.42706,142.59142850115038,-2.0656599356506928e+20,
-19241.890379131204,248500174151.32486,142.77677931757339,-2.0656568636127966e+20,
-19073.465719875356,250694135130.79303,142.95877384097128,-2.0656537887993037e+20,
-18908.332184958308,252883163881.50186,143.13750794210043,-2.0656507103948253e+20,
-18746.396014748872,255067253217.3062,143.31307378329092,-2.0656476313369277e+20,
-18587.56673040638,257246398488.17825,143.48556023348138,-2.065644546360073e+20,
-18431.757186124632,259420597400.31003,143.65505259501649,-2.0656414628763448e+20,
-18278.883203984322,261589849848.43695,143.82163328647647,-2.065638375098226e+20,
-18128.863640875654,263754157759.50784,143.98538154505977,-2.0656352854380052e+20,
-17981.620166672015,265913524946.8924,144.14637379297275,-2.065632193199181e+20,
-17837.077186884988,268067956974.37927,144.30468367854132,-2.065629098829269e+20,
-17695.161724780162,270217461029.27496,144.4603822148947,-2.0656260030697203e+20,
-17555.80332279071,272362045803.96454,144.61353787906071,-2.0656229077702004e+20,
-17418.9338732679,274501721385.3438,144.76421687985234,-2.0656198078169095e+20,
-17284.487669432485,276636499151.57654,144.91248291986506,-2.0656167084721707e+20,
-17152.40117211338,278766391675.6702,145.0583976207934,-2.0656136087957878e+20,
-17022.61296652632,280891412635.4022,145.20202051316613,-2.0656105068585425e+20,
-16895.063708875274,283011576729.1611,145.34340905292564,-2.065607403489397e+20,
-16769.69603635274,285126899597.3006,145.482618727306,-2.0656043012308596e+20,
-16646.45442007676,287237397748.6336,145.61970329954036,-2.065601195725286e+20,
-16525.285227772143,289343088491.7171,145.75471456475626,-2.0655980925163808e+20,
-16406.136487691605,291443989870.6087,145.88770281218004,-2.0655949865765542e+20,
-16288.95796551481,293540120604.7948,146.01871655433766,-2.065591880232617e+20,
-16173.70104143854,295631500033.012,146.14780273009538,-2.0655887759852965e+20,
-16060.31859485614,297718148060.7049,146.2750068950037,-2.065585669628604e+20,
-15948.76503511414,299800085110.8791,146.40037306808907,-2.065582561654353e+20,
-15838.996224048582,301877332078.1274,146.52394383793853,-2.06557945469769e+20,
-15730.969390667979,303949910285.62006,146.6457604914399,-2.0655763495197265e+20,
-15624.64307706321,306017841444.867,146.7658630715318,-2.065573244645007e+20,
-15519.977092793437,308081147618.0714,146.88429041755114,-2.0655701368217204e+20,
-15416.932543449237,310139851182.90686,147.0010800292611,-2.0655670311600164e+20,
-15315.471660162395,312193974799.56305,147.1162684126224,-2.0655639245589817e+20,
-15215.55785381523,314243541379.9134,147.22989088749537,-2.065560818711264e+20,
-15117.155608846906,316288574058.66943,147.34198178441102,-2.0655577114611286e+20,
-15020.230530520874,318329096166.3962,147.45257427220045,-2.0655546086843793e+20,
-14924.749156202792,320365131204.2701,147.5617007609657,-2.065551503738858e+20,
-14830.679101459315,322396702820.47003,147.6693924933709,-2.0655484025323395e+20,
-14737.988806839208,324423834788.0983,147.77568011079472,-2.0655452933764615e+20,
-14646.647818212305,326446550984.5372,147.88059291817993,-2.0655421907359406e+20,
-14556.626412945363,328464875372.1502,147.9841597508315,-2.065539087604965e+20,
-14467.895780961453,330478831980.24536,148.0864084854283,-2.0655359851265543e+20,
-14380.42795592532,332488444888.2233,148.18736616373602,-2.0655328872496644e+20,
-14294.19566756729,334493738209.8353,148.28705931464796,-2.0655297836124832e+20,
-14209.172554560859,336494736078.4846,148.3855133867482,-2.0655266840527405e+20,
-14125.332893675746,338491462633.5071,148.48275337811512,-2.0655235834698924e+20,
-14042.65171312446,340483942007.3708,148.57880351775796,-2.0655204817771476e+20,
-13961.10476995745,342472198313.7389,148.6736872837741,-2.0655173843088857e+20,
-13880.66838742304,344456255636.3436,148.76742777341826,-2.0655142812553698e+20,
-13801.319657861051,346436138018.6215,148.86004716206915,-2.065511180950502e+20,
-13723.036237124683,348411869454.0644,148.95156718316093,-2.0655080827037912e+20,
-13645.796422774012,350383473877.2429,149.04200890042605,-2.065504991515148e+20,
-13569.578986149769,352350975155.4616,149.13139309946018,-2.065501895710578e+20,
-13494.363358015677,354314397081.00684,149.2197397908816,-2.0654987978249375e+20,
-13420.129501138126,356273763363.954,149.30706850163506,-2.0654956982313085e+20,
-13346.857946721697,358229097625.49744,149.39339815468483,-2.0654926034643993e+20,
-13274.529700645839,360180423391.774,149.47874727938697,-2.0654895144550882e+20,
-13203.126180675268,362127764088.1489,149.56313414627857,-2.0654864191216668e+20,
-13132.629419026702,364071143033.9372,149.64657622630912,-2.065483326366502e+20,
-13063.021823650515,366010583437.5332,149.72909077397702,-2.0654802313048313e+20,
-12994.286323593547,367946108391.9253,149.81069443303053,-2.0654771403297587e+20,
-12926.406194432995,369877740870.5708,149.89140366042122,-2.0654740457736028e+20,
-12859.365217135228,371805503723.6108,149.97123429731948,-2.0654709532370682e+20,
-12793.147561145695,373729419674.40295,150.05020184726712,-2.065467865177145e+20,
-12727.737686147704,375649511316.3549,150.1283217100183,-2.065464766928508e+20,
-12663.120644913284,377565801110.03815,150.20560837963092,-2.0654616776470908e+20,
-12599.281687091074,379478311380.5664,150.28207644826992,-2.0654585881453792e+20,
-12536.20649417245,381387064315.2228,150.3577399808314,-2.065455500743524e+20,
-12473.881031174475,383292081961.32,150.43261288152715,-2.0654524068091265e+20,
-12412.291751885909,385193386224.27905,150.5067083421541,-2.0654493223878528e+20,
-12351.425235735469,387090998865.9144,150.5800397713056,-2.0654462297887942e+20,
-12291.268556953552,388984941502.9114,150.6526198155133,-2.065443140429201e+20,
-12231.8090299268,390875235605.48596,150.72446100764574,-2.0654400541481058e+20,
-12173.034234959117,392761902496.2134,150.79557568549856,-2.0654369648384026e+20,
-12114.932098968578,394644963349.01746,150.86597576504994,-2.0654338755628614e+20,
-12057.490809455807,396524439188.309,150.9356729518747,-2.0654307854946664e+20,
-12000.69879914735,398400350888.265,151.00467876837217,-2.065427688593384e+20,
-11944.54493120616,400272719172.2396,151.07300404999114,-2.0654246068799966e+20,
-11889.018046313764,402141564612.2983,151.14066013096428,-2.065421513742538e+20,
-11834.107474830527,404006907628.86755,151.20765747581103,-2.0654184234761054e+20,
-11779.802697416813,405868768490.49457,151.27400656584686,-2.0654153339881973e+20,
-11726.09343011334,407727167313.70636,151.33971766235825,-2.0654122426197013e+20,
-11672.969650753506,409582124062.96533,151.4048007244212,-2.0654091519889618e+20,
-11620.421530197675,411433658550.71387,151.4692655812564,-2.0654060590385483e+20,
-11568.439466852844,413281790437.5017,151.5331218294257,-2.065402962185242e+20,
-11517.014156511264,415126539232.1919,151.59637863416705,-2.065399874962855e+20,
-11466.136333916493,416967924292.23944,151.65904541361348,-2.0653967808597547e+20,
-11415.797077555379,418805964824.03784,151.72113100999198,-2.0653936888180372e+20,
-11365.987554070407,420640679883.3298,151.78264436785201,-2.0653905883491244e+20,
-11316.699264630965,422472088375.67737,151.8435938597105,-2.0653874950383947e+20,
-11267.9237684073,424300209056.98755,151.90398802413566,-2.0653844013677157e+20,
-11219.652820607644,426125060534.0898,151.96383518462827,-2.065381302536454e+20,
-11171.878406092164,427946661265.362,152.0231433491055,-2.065378203626286e+20,
-11124.592647718559,429765029561.4019,152.08192045041525,-2.0653751036614987e+20,
-11077.787851288038,431580183585.73987,152.14017421617908,-2.0653720046997566e+20,
-11031.456444448917,433392141355.59174,152.19791232787603,-2.0653689012756444e+20,
-10985.591091470696,435200920742.64746,152.25514209931254,-2.065365802617238e+20,
-10940.184482910881,437006539473.8939,152.31187104537727,-2.0653626940198024e+20,
-10895.229660869434,438809015132.4692,152.36810598247567,-2.065359598759375e+20,
-10850.719559543963,440608365158.5458,152.42385428375738,-2.065356492159393e+20,
-10806.647399864787,442404606850.24097,152.47912278819234,-2.0653533767403474e+20,
-10763.006643055403,444197757364.55194,152.53391791904332,-2.0653502745650335e+20,
-10719.790661737376,445987833718.31354,152.588246586713,-2.0653471649413693e+20,
-10676.993106843434,447774852789.1768,152.6421151690069,-2.0653440551918816e+20,
-10634.60766869987,449558831316.607,152.69553016611212,-2.065340935462179e+20,
-10592.628313676798,451339785902.8979,152.74849753747628,-2.0653378251453474e+20,
-10551.048956003793,453117733014.20135,152.80102360839047,-2.0653347098302395e+20,
-10509.86369362798,454892688981.57166,152.8531144091747,-2.0653315875752654e+20,
-10469.06678321344,456664670002.01984,152.90477573823125,-2.065328464803238e+20,
-10428.652604007075,458433692139.579,152.95601325710996,-2.0653253498718713e+20,
-10388.615531480542,460199771326.378,153.0068328401313,-2.0653222285375216e+20,
-10348.950115667307,461962923363.722,153.05724007019694,-2.065319099645327e+20,
-10309.651084508378,463723163923.1774,153.10724022293468,-2.0653159765761684e+20,
-10270.713128084826,465480508547.6615,153.1568388694312,-2.0653128446434853e+20,
-10232.131136289525,467234972652.53375,153.20604120276397,-2.065309709029074e+20,
-10193.900143631477,468986571526.6878,153.25485218754324,-2.065306584461963e+20,
-10156.015114081036,470735320333.6441,153.30327716485502,-2.0653034521133954e+20,
-10118.471198779123,472481234112.6396,153.351321119501,-2.0653003120315797e+20,
-10081.263649136368,474224327779.71594,153.39898892102076,-2.065297166142529e+20,
-10044.387857284371,475964616128.80396,153.4462852041179,-2.065294027040188e+20,
-10007.83921839273,477702113832.80365,153.49321475665957,-2.065290890194818e+20,
-9971.613196956674,479436835444.6595,153.5397823281723,-2.0652877477845123e+20,
-9935.705387403716,481168795398.4304,153.58599245284782,-2.0652846016424e+20,
-9900.111497754247,482898008010.35394,153.63184949170025,-2.065281460421441e+20,
-9864.82719211896,484624487479.90424,153.67735808083907,-2.0652783071292608e+20,
-9829.848357157729,486348247890.8439,153.72252236393567,-2.0652751550317042e+20,
-9795.17088038083,488069303212.2694,153.7673466245921,-2.065272001818876e+20,
-9760.790711814117,489787667299.6502,153.8118351067071,-2.0652688427354764e+20,
-9726.703936256197,491503353895.86163,153.85599180259203,-2.065265686233504e+20,
-9692.906676209777,493216376632.21155,153.89982072953012,-2.065262533865723e+20,
-9659.395023713852,494926749029.46045,153.94332612516357,-2.0652593659249154e+20,
-9626.165365414034,496634484498.8361,153.98651150247528,-2.065256211147674e+20,
-9593.213864137811,498339596343.0418,154.02938115002712,-2.0652530362647446e+20,
-9560.53703786666,500042097757.2589,154.0719384486433,-2.065249870315552e+20,
-9528.131311695795,501742001830.1438,154.11418716960597,-2.065246708909272e+20,
-9495.993103492416,503439321544.81903,154.15613122507617,-2.0652435325799288e+20,
-9464.119057630705,505134069779.85846,154.19777398285444,-2.0652403578316345e+20,
-9432.505824858818,506826259310.2672,154.23911890541945,-2.0652371898345364e+20,
-9401.149982457546,508515902808.45575,154.28016978297015,-2.065234004971386e+20,
-9370.04835301531,510203012845.2079,154.32092979662536,-2.0652308208923135e+20,
-9339.197751631133,511887601890.6434,154.361402256241,-2.065227641567258e+20,
-9308.595005355426,513569682315.17426,154.40159054212336,-2.0652244616308336e+20,
-9278.236968937817,515249266390.45544,154.4414980571608,-2.0652212699893495e+20,
-9248.120673344936,516926366290.32855,154.48112778589254,-2.0652180831446388e+20,
-9218.243071949788,518600994091.76025,154.52048304138754,-2.0652148890256212e+20,
-9188.6012387735,520273161775.77313,154.55956687787457,-2.0652116913187812e+20,
-9159.19232178973,521942881228.37067,154.59838222583676,-2.065208499428991e+20,
-9130.013412096225,523610164241.4552,154.63693227863675,-2.0652052992052576e+20,
-9101.061738925566,525275022513.7387,154.67521991181434,-2.0652020970392388e+20,
-9072.334527234952,526937467651.6469,154.71324810405633,-2.065198887994948e+20,
-9043.8291687732,528597511170.2159,154.75101942526388,-2.065195694906834e+20,
-9015.5428374075,530255164493.9814,154.78853718306127,-2.0651924809088857e+20,
-8987.472977937776,531910438957.86066,154.8258039619259,-2.0651892610248547e+20,
-8959.617057183877,533563345808.0268,154.86282236343598,-2.065186045809949e+20,
-8931.97251164649,535213896202.7754,154.8995951622488,-2.0651828293732644e+20,
-8904.536815902444,536862101213.3832,154.93612510012437,-2.0651796051770802e+20,
-8877.307533331168,538507971824.9593,154.97241473145976,-2.0651763780175394e+20,
-8850.28226172852,540151518937.2883,155.00846658474634,-2.065173151692845e+20,
-8823.458615420739,541792753365.66534,155.0442832151334,-2.0651699249813393e+20,
-8796.834187883325,543431685841.72345,155.07986731645795,-2.065166682965947e+20,
-8770.40677838969,545068327014.2527,155.115221034136,-2.0651634503703347e+20,
-8744.174040556985,546702687450.01135,155.15034702662084,-2.0651602093213512e+20,
-8718.133743726841,548334777634.52936,155.1852476735064,-2.065156960789963e+20,
-8692.28371904706,549964607972.9033,155.21992523648615,-2.0651537122279054e+20,
-8666.62180572344,551592188790.5835,155.2543820211731,-2.0651504650153306e+20,
-8641.145815103711,553217530334.1539,155.28862048587624,-2.0651472059424414e+20,
-8615.853669067319,554840642772.1035,155.32264281869797,-2.0651439403191016e+20,
-8590.74338208073,556461536195.5889,155.35645098951085,-2.0651406880844438e+20,
-8565.812761264544,558080220619.1923,155.39004766636606,-2.0651374118545382e+20,
-8541.059949649787,559696705981.6678,155.42343455251455,-2.0651341475855244e+20,
-8516.482863383028,561311002146.6838,155.45661410782336,-2.0651308693101737e+20,
-8492.079630019836,562923118903.5555,155.48958820460916,-2.065127594965107e+20,
-8467.848252247188,564533065967.9716,155.5223591585706,-2.065124305148818e+20,
-8443.786925043789,566140852982.7126,155.55492875253975,-2.065121020288181e+20,
-8419.89371794129,567746489518.3645,155.5872992133594,-2.065117723406884e+20,
-8396.166889589125,569349985074.0221,155.61947224107976,-2.065114437091157e+20,
-8372.604535168364,570951349077.9893,155.65145009646218,-2.0651111372091752e+20,
-8349.204885997136,572550590888.4707,155.68323467477765,-2.065107826480277e+20,
-8325.966236940356,574147719794.2582,155.71482772792044,-2.0651045169700595e+20,
-8302.886858684697,575742745015.4105,155.74623113537677,-2.0651012085188906e+20,
-8279.964994460652,577335675703.9282,155.77744691445469,-2.065097887868943e+20,
-8257.199020614755,578926520944.4221,155.80847671984097,-2.065094568756082e+20,
-8234.587214307816,580515289754.7766,155.8393225655245,-2.0650912341371486e+20,
-8212.128057200309,582101991086.8079,155.8699858772479,-2.065087912243452e+20,
-8189.819784699114,583686633826.917,155.90046889851274,-2.0650845636490084e+20,
-8167.6609946774515,585269226796.7386,155.9307727877592,-2.0650812343600693e+20,
-8145.649953256931,586849778753.7839,155.9608997887087,-2.0650778810818275e+20,
-8123.785211982077,588428298392.0796,155.99085129780525,-2.0650745269970004e+20,
-8102.065291359951,590004794342.8016,156.02062885349483,-2.0650711821036965e+20,
-8080.488590273417,591579275174.9058,156.05023442176625,-2.065067819982595e+20,
-8059.053688252313,593151749395.751,156.07966944498995,-2.065064454861612e+20,
-8037.759107891617,594722225451.7201,156.10893558809087,-2.0650610812133383e+20,
-8016.603448359296,596290711728.8346,156.13803431723463,-2.0650577079758373e+20,
-7995.5852707482845,597857216553.3638,156.16696726085607,-2.0650543292237657e+20,
-7974.703170953141,599421748192.4294,156.19573597908467,-2.0650509429329268e+20,
-7953.9557791113875,600984314854.6033,156.2243419644777,-2.0650475509746057e+20,
-7933.34179615623,602544924690.4988,156.25278652485744,-2.065044168767063e+20,
-7912.859738029653,604103585793.3568,156.28107159532726,-2.0650407587813936e+20,
-7892.508408475198,605660306199.6229,156.30919823561032,-2.0650373536436008e+20,
-7872.286510975702,607215093889.5178,156.33716786167244,-2.065033955327312e+20,
-7852.19266174676,608767956787.5997,156.36498220589942,-2.0650305382534768e+20,
-7832.225631230859,610318902763.3184,156.39264254641583,-2.0650271126893442e+20,
-7812.384268848536,611867939631.5591,156.42014994462383,-2.0650237053942347e+20,
-7792.667158832671,613415075153.1796,156.44750634640474,-2.0650202686997525e+20,
-7773.073209746218,614960317035.536,156.47471269532306,-2.0650168362553773e+20,
-7753.601219583529,616503672933.0,156.50177032323563,-2.0650134083030067e+20,
-7734.249891437574,618045150447.466,156.52868090177938,-2.0650099555087915e+20,
-7715.018202969326,619584757128.8485,156.55544525403027,-2.0650065175575626e+20,
-7695.904875043126,621122500475.5714,156.58206506226773,-2.065003061504656e+20,
-7676.908886150631,622658387935.0463,156.60854121195086,-2.064999619313906e+20,
-7658.028956925306,624192426904.1422,156.6348754526362,-2.0649961497277746e+20,
-7639.264118580324,625724624729.6477,156.6610685631842,-2.064992691085633e+20,
-7620.613213140076,627254988708.7239,156.68712196474246,-2.0649892269434677e+20,
-7602.075145752434,628783526089.3489,156.71303690569562,-2.0649857540007238e+20,
-7583.648878123897,630310244070.7568,156.73881448152466,-2.0649822805370284e+20,
-7565.333310981976,631835149803.8685,156.76445601566093,-2.064978794531733e+20,
-7547.127454523081,633358250391.7158,156.78996250555122,-2.0649753101145696e+20,
-7529.030273021734,634879552889.861,156.81533512678175,-2.064971825321875e+20,
-7511.040754084048,636399064306.8097,156.84057500775802,-2.0649683409995815e+20,
-7493.157816149049,637916791604.4194,156.86568353122053,-2.0649648354033798e+20,
-7475.380584477614,639432741698.3035,156.89066143267112,-2.06496134022418e+20,
-7457.707999586605,640946921458.2295,156.91551007840246,-2.0649578328588006e+20,
-7440.139176992201,642459337708.5153,156.94023028945733,-2.0649543356633416e+20,
-7422.67306923535,643969997228.4205,156.96482344736802,-2.0649508225155187e+20,
-7405.30881186433,645478906752.5344,156.98929036018117,-2.0649473147723458e+20,
-7388.045399323624,646986072971.1598,157.013632325019,-2.0649437912913274e+20,
-7370.8819390831595,648491502530.6956,157.03785029358582,-2.064940259177839e+20,
-7353.817605269029,649995202034.0135,157.0619450227302,-2.0649367411451114e+20,
-7336.851437428753,651497178040.8345,157.0859177372865,-2.0649332191059388e+20,
-7319.982510136991,652997437068.0988,157.10976957191536,-2.0649296815931936e+20,
-7303.210002029056,654495985590.3368,157.13350134185782,-2.0649261434045242e+20,
-7286.533049318471,655992830040.033,157.15711402599948,-2.064922604439547e+20,
-7269.950814251534,657487976807.9897,157.18060854049347,-2.0649190690177224e+20,
-7253.462392633064,658981432243.6864,157.2039860450998,-2.064915519648359e+20,
-7237.0669678099,660473202655.6355,157.22724743248583,-2.0649119607630925e+20,
-7220.763795160382,661963294311.7362,157.25039337803062,-2.0649084145738334e+20,
-7204.551969906999,663451713439.6241,157.27342511174322,-2.064904854767835e+20,
-7188.430728194787,664938466227.0183,157.29634341706637,-2.0649012924895242e+20,
-7172.399284155964,666423558822.0635,157.31914917204935,-2.0648977298956963e+20,
-7156.4568233027885,667906997333.6714,157.34184337168665,-2.0648941581888992e+20,
-7140.602608232181,669388787831.8564,157.36442677462065,-2.0648905881034457e+20,
-7124.8358875645945,670868936348.0688,157.38690020658157,-2.064887023771444e+20,
-7109.155856695478,672347448875.5249,157.40926469211266,-2.0648834512881268e+20,
-7093.56175694748,673824331369.5325,157.43152112255694,-2.0648798674143648e+20,
-7078.05288452024,675299589747.8143,157.4536702249889,-2.064876282344096e+20,
-7062.628511661497,676773229890.8269,157.47571282627234,-2.0648726968418763e+20,
-7047.287910781923,678245257642.0768,157.4976497721458,-2.064869109241709e+20,
-7032.030329776316,679715678808.4318,157.51948201029418,-2.0648655082103282e+20,
-7016.855125104183,681184499160.4318,157.54121014147023,-2.0648619118405734e+20,
-7001.761573864285,682651724432.5922,157.56283505237906,-2.0648583125845842e+20,
-6986.748967377431,684117360323.7073,157.58435760044327,-2.064854704668467e+20,
-6971.816665454808,685581412497.149,157.60577842964543,-2.064851100219026e+20,
-6956.9639725724655,687043886581.1621,157.62709838891973,-2.0648474927372052e+20,
-6942.19016722094,688504788169.1569,157.64831843343802,-2.0648438656613813e+20,
-6927.494719542332,689964122819.9984,157.6694388855935,-2.0648402571639728e+20,
-6912.876880226115,691421896058.2932,157.69046082951664,-2.064836637969183e+20,
-6898.335992699869,692878113374.6716,157.7113850520887,-2.0648330041160784e+20,
-6883.871501406436,694332780226.0701,157.73221201293407,-2.064829379741514e+20,
-6869.482760844105,695785902036.0079,157.75294249398638,-2.0648257600066798e+20,
-6855.169033055662,697237484194.8632,157.7735776095812,-2.0648221100661296e+20,
-6840.929836107201,698687532060.1464,157.7941176165794,-2.064818469968508e+20,
-6826.764569397004,700136050956.7708,157.81456319204662,-2.064814842137422e+20,
-6812.672498642691,701583046177.3218,157.8349154867241,-2.0648111864570806e+20,
-6798.6531561593365,703028522982.324,157.85517475447418,-2.0648075414301275e+20,
-6784.705860511806,704472486600.5071,157.87534199658342,-2.064803878832163e+20,
-6770.830138145997,705914942229.0697,157.8954175163866,-2.0648002316308595e+20,
-6757.025304991063,707355895033.9425,157.9154023549382,-2.0647965667877074e+20,
-6743.290855281489,708795350150.0498,157.93529695555347,-2.0647929036670006e+20,
-6729.626181927365,710233312681.5707,157.95510212458612,-2.0647892288011262e+20,
-6716.030772352102,711669787702.1998,157.9748183572687,-2.0647855557912648e+20,
-6702.504070041837,713104780255.4064,157.9944463142482,-2.0647818829561614e+20,
-6689.045529096945,714538295354.6942,158.01398663362176,-2.064778210041496e+20,
-6675.654559325445,715970337983.8605,158.03344012073626,-2.0647745212768148e+20,
-6662.3306904032825,717400913097.2543,158.0528071800047,-2.0647708361213077e+20,
-6649.073352680764,718830025620.0356,158.07208857306287,-2.0647671415734282e+20,
-6635.882069780309,720257680448.4332,158.09128475165258,-2.0647634517976236e+20,
-6622.756289987559,721683882450.0028,158.11039644197257,-2.064759755851468e+20,
-6609.695475424795,723108636463.8835,158.12942433564456,-2.064756045315999e+20,
-6596.699177186572,724531947301.055,158.14836882768523,-2.064752337861902e+20,
-6583.76690293772,725953819744.5925,158.1672304764873,-2.0647486360061267e+20,
-6570.898086518326,727374258549.9204,158.18601011058607,-2.0647449174333705e+20,
